Taxi1,Taxi2
7291,9559
5075,8393
2855,4819
3579,4850
31,5460
3781,4984
5444,6166
3755,7146
1236,4259
9505,10278
6304,8717
4334,6072
4681,9563
4734,6945
415,7678
1220,8637
1533,6882
1717,9443
623,1965
2284,8736
6919,9929
2836,9249
1745,8458
3852,5924
3015,8433
3579,4045
6841,7013
1120,9537
6275,8322
273,4188
3015,5400
5460,5894
2791,9856
6024,7922
1847,1945
676,4578
5896,8676
237,7914
2786,8731
1131,5158
4439,9225
8728,9781
3188,4015
4781,6710
3501,8676
1847,8711
3953,5575
3557,5575
2560,3665
2550,2977
6919,9124
601,9480
1131,5508
149,1277
1520,5091
4832,5894
1580,9306
1277,5333
3579,6273
2925,5483
1495,6724
877,7843
366,8859
3384,3553
3920,9949
3263,5478
3579,9656
5688,10201
7400,7892
3451,8158
366,5826
548,5308
3015,4595
825,3896
5250,8477
4401,8717
1297,7089
4585,4862
5180,6203
2669,7341
5515,8179
5119,8179
537,4368
6975,9032
344,3973
1228,1253
5046,6388
6785,8908
1651,3830
2999,5940
1425,1797
5612,8462
7847,8180
4444,5007
1770,4461
875,6992
2833,8122
1718,8435
770,3034
6659,6702
1277,4528
1081,10251
1370,3938
8483,8771
2669,6186
146,3557
5815,9171
2169,2830
3015,10206
1516,7146
5432,8652
3557,3615
2775,3579
2912,9704
1761,3944
6556,9556
6541,8524
5773,5912
2027,8789
2345,7378
2987,4401
1131,6931
4863,6630
3557,3965
4731,9894
877,2850
4413,4889
5486,9238
2924,6681
5826,5896
5504,9817
1619,7624
1796,8260
1837,9015
1706,9498
5099,5567
4311,7995
3545,9216
3579,8046
954,1757
6365,8833
8670,9290
7930,9480
544,3579
3726,8473
333,2578
2669,8764
2977,6665
6275,9290
1198,1336
4396,6763
265,1131
5120,6794
6049,7257
949,8179
6386,10060
5419,6861
1131,9159
3557,6193
3839,9289
5895,6790
1563,3154
5483,7785
3031,3868
2342,6275
3015,4863
1750,2199
4857,8262
9986,9990
2890,9298
3579,10274
1738,8231
4131,8535
4017,7467
836,3175
5407,9079
889,2055
6131,8356
3879,7533
3015,5213
4278,4798
1301,4443
1762,5592
4630,9387
3092,6399
3353,5208
5687,8315
6275,8485
1965,2918
886,2888
3993,8951
2599,9849
818,10109
3122,5460
6611,7653
1131,1938
1277,8179
284,10175
998,8764
5353,7688
2550,9206
1745,4083
910,6665
537,8369
2560,9894
256,5875
2491,5593
3557,8771
2961,7205
4160,9249
1371,2529
7845,9102
3579,9469
799,5521
6115,10081
1519,8062
6495,9548
5815,9789
48,634
2107,8986
2545,5425
1974,2226
2323,7298
10,7697
7138,7146
8442,8984
1950,7467
818,5921
6554,7095
754,8380
2770,6482
3149,8730
899,2318
3123,7509
3176,4891
3168,9911
3015,3253
995,5409
5038,8942
3541,8961
3078,6985
4234,7427
1768,4578
2164,5332
9178,9375
3015,6636
3579,8664
3111,6344
7146,10016
1301,5866
2478,6431
2669,5999
4415,6684
7524,9410
2880,3967
2252,4398
1792,9109
6680,7742
2669,9382
2669,2966
6275,9908
8596,8646
4867,6966
5108,10061
6577,10246
1563,3772
1277,3186
6361,6649
3905,7494
1131,6744
534,8740
852,8083
3579,7509
1557,8838
929,2853
3082,10086
4699,8671
1958,6903
6275,8753
6882,8199
523,5548
1328,6507
2888,10220
2549,4338
1350,1570
7118,7163
7178,7968
6211,8179
4443,7146
3557,9039
3989,8696
6086,6198
2596,6786
4867,6161
6269,9288
877,1508
1780,7166
5429,7362
691,3038
2862,4461
1005,4137
6442,6772
1247,10086
9461,9982
4927,9595
1911,10066
1775,6041
1956,2669
1938,7725
7248,8333
4980,6977
3294,4091
2984,3111
6810,8107
4035,5257
1953,2371
4356,9779
2372,7428
1128,5641
2699,3127
3579,3671
179,7185
826,4552
2445,5462
8771,9885
6128,8652
3948,9395
3879,7346
6024,7548
5967,7014
2662,7382
614,9742
1724,9085
2193,7843
4466,8045
3939,8528
3557,8234
2380,7669
5895,8831
5921,10052
413,8705
1094,5656
4177,4909
310,8957
1096,9866
480,7648
6261,7087
903,9471
1741,6406
8838,9952
5665,6275
560,1935
2554,9138
1557,7228
2668,9425
7957,9156
2270,6346
1451,3799
4097,4549
6275,7143
2517,6977
650,5211
8487,9321
3015,4221
2669,3584
5685,7277
2476,3189
3876,5489
5617,8082
132,9193
1104,6320
9569,9999
3649,7018
3779,5556
3557,7429
5525,9247
919,6540
5430,10141
4017,8353
3554,6377
2675,3025
5887,6630
8308,9736
3557,4396
152,6812
7318,8997
4854,9227
9468,9543
3984,9344
6,3954
2432,7404
2955,3015
1750,6818
1833,2157
6665,10280
2450,7229
7814,8797
5099,5998
3579,8477
2669,5812
1757,6484
4322,6306
363,7382
1638,9236
2417,8220
633,2547
3015,9832
3884,6080
3781,8611
3445,8662
1389,4745
6771,7673
1855,3986
4969,7056
2717,5479
4270,8775
6388,7154
7205,7376
5424,7636
6523,6790
3176,6932
1120,3015
4610,8062
3015,5294
7252,9824
2580,8749
715,2148
118,4144
2454,10330
5565,7467
1741,8179
8957,9727
5471,7051
2205,6593
1383,3775
4543,7190
9149,9897
419,4257
2669,5007
525,5407
828,2964
394,5890
6211,7992
3783,4469
1018,2307
2105,6362
68,6659
4925,5979
1695,1768
3405,9212
4458,7267
7825,8531
2560,6942
1135,6275
3406,5650
1374,2127
5856,6488
2716,5203
1131,2369
8386,10261
4396,9772
977,1902
1775,5854
5221,9131
5601,9352
2454,6142
3579,6517
4482,5759
4072,9833
2164,6568
3263,5722
1370,4987
2669,7235
4479,5461
1495,10351
1149,3298
2360,9109
4134,7678
398,8991
3015,4839
7454,8372
1232,8436
7085,10195
676,4017
2073,6800
1323,2138
2195,8483
6152,9990
6520,8696
3939,8341
5620,6719
1948,4819
601,2153
4265,6821
7790,8671
911,6516
6847,10030
1131,7980
3557,5014
8407,9579
4830,5287
1151,9386
2560,3104
4798,6503
1059,9797
30,3468
3579,5712
4692,8736
1395,8965
1374,8088
1359,7056
8063,10119
1052,5593
6155,9106
1370,4182
1399,9838
1982,3248
6211,9415
1794,9613
5531,9656
2257,5173
579,6312
5157,6971
5866,5970
3557,3859
3849,7643
3801,4219
7145,10195
817,9109
2663,2828
2076,5512
1131,3792
133,5444
715,2416
4921,7633
4396,4779
2128,2669
39,9192
2313,8838
1566,7103
5048,5873
7935,9718
1679,4536
1806,3557
5978,9944
6229,7311
988,3864
5936,9718
5213,6879
2172,4819
3949,7069
6179,6443
7391,8692
5460,10139
5059,9795
1131,6020
8070,8980
668,4798
2975,3830
1905,3162
2655,4414
7541,9390
7575,8220
1782,4260
4736,10081
1971,7165
8473,9370
99,5809
8662,10023
221,322
2373,8865
1277,2812
4301,7120
3745,9117
2903,4866
6607,8179
2648,3593
1059,8187
3390,7613
3579,4102
2703,4431
5822,7845
366,6688
1677,4035
5529,10252
9013,9849
861,4415
5589,8805
2669,4820
4969,9097
826,8366
4372,4677
2875,8860
1323,2756
4461,7378
6869,9468
3158,8394
5157,5361
5737,7922
7674,8175
5031,6942
919,1360
353,2669
6206,6680
8262,8345
3876,10108
1563,2593
592,8320
31,3557
2560,3722
3425,8896
5854,9611
6346,9319
3579,6330
4854,7430
129,3311
2560,7105
3664,5879
6993,10069
8827,9443
1796,6894
239,4610
4098,5582
6457,7056
175,2905
6061,7056
3015,4652
2669,4015
146,1386
1231,8778
5486,9750
3781,6814
5682,7410
1131,4410
10059,10065
819,9773
1409,4354
7602,9187
1000,9030
5632,6542
3579,8558
4833,8781
4136,7163
8833,9234
1775,4862
5980,7225
1866,4980
3886,6988
3896,7676
28,8870
1217,4534
1461,7146
6106,9027
1741,9415
6223,7360
6567,7924
395,7351
4166,6224
1800,3579
3099,5073
6275,6769
2161,4524
4461,8801
4259,5634
2786,10211
7511,7914
2669,3210
2756,5838
2434,9759
877,2557
132,2403
4402,4407
875,5894
778,5961
3240,4904
1748,3015
1787,8605
3310,3391
4798,8544
3549,5659
4851,5172
2841,8016
2560,8528
222,5679
962,5489
3150,9525
132,9169
5034,7508
1517,9683
5342,5409
5854,8001
3830,8503
6275,8997
6116,8186
2984,4510
6626,6945
3844,9340
4974,10059
2142,5921
3945,10146
6335,6769
800,1347
5316,6790
2723,5674
4177,8991
2284,8256
1224,9030
150,9344
3557,9283
8018,8603
394,9704
2973,9232
1378,6464
3305,5275
541,5967
5854,6846
1965,7163
2087,8092
3918,7195
4415,8001
4327,8154
2828,2842
8089,9193
5907,6857
3336,7190
3145,4212
779,5731
5450,8833
3819,9818
4729,6821
364,7209
3015,8303
1334,3509
4188,4962
4910,8330
8201,9784
1145,3987
3067,5460
1513,9109
1353,6942
3015,5270
826,8179
2347,8554
3744,4921
3374,8771
565,675
2099,5419
4458,6893
4363,10039
1756,8463
161,5695
417,9822
4483,8643
1131,1995
2750,3659
2891,9556
1843,4675
1277,1820
6168,7140
2560,3535
4363,7006
220,6275
2018,2986
1909,2262
4635,8633
1086,4854
2669,6861
8152,9841
1679,6122
3010,4121
6797,9943
6771,8722
479,3129
7664,9528
675,7205
1757,4500
2214,5907
1747,7195
129,8385
4889,8526
2900,5831
405,1086
59,449
1555,6621
3637,6097
2217,5774
4853,5836
799,7806
3015,3310
1277,4398
2053,4619
5540,10149
1837,9690
739,6974
5493,9579
6227,10298
1133,3895
2910,9151
1361,6728
1146,2602
4413,5914
2166,4681
4158,4641
1598,5917
1131,6451
5592,6525
1690,1719
1965,4398
6481,9841
1510,6447
2876,9917
8605,9920
1563,3829
1757,7078
971,6169
4677,6899
6175,9734
1884,1935
8155,8179
627,5578
2154,6899
2861,5071
1277,10009
7562,8015
4107,4652
366,7119
4218,7674
8951,9402
7118,7220
4401,10010
4566,6105
4619,4985
5460,9765
4987,7101
5408,9575
4990,7372
1377,2669
855,4250
3090,3968
5674,8004
1911,6740
5553,9175
4182,6115
3738,4189
3306,8696
3703,5134
2494,9949
3948,9102
2179,4461
4639,6741
3986,8805
2246,9066
2164,6812
5658,9349
6652,10207
124,6781
4439,8558
1677,10077
4000,5478
823,3557
7016,8390
719,955
2690,8706
9502,9639
1131,4841
3557,8291
5279,6670
4276,7224
6275,8355
5678,10351
291,1417
6980,9864
256,8778
1407,3958
4798,9780
8631,9531
967,7069
129,5970
2436,5002
6665,7759
4798,6747
686,5329
5787,7261
3613,8950
2025,3189
393,6955
6119,6687
176,2002
7082,8986
5864,6168
6428,8196
6656,10275
3757,4915
6453,9192
614,2578
5146,7056
543,3866
2313,5699
1685,5376
262,2126
1566,3964
8689,8731
883,4688
5244,6810
3494,6383
4619,6758
5429,5809
782,849
4135,10351
377,3015
3979,9057
1209,5797
3263,7389
6726,8361
1795,5894
1580,1768
1397,9231
1889,2523
8764,10194
9579,9589
3015,6506
2146,3842
776,10052
5368,7411
4965,6240
1691,1757
4839,7821
2669,9252
1131,6264
885,3579
3557,9714
6275,9778
541,3015
2875,6876
3403,9247
4057,7785
98,8861
889,3698
2379,2508
4645,7955
3557,6681
2968,6286
5087,8273
161,10314
2047,2708
398,9503
4854,8479
8221,9743
812,2138
3420,6568
1121,9309
1119,8482
3015,8734
799,6814
2796,7118
251,3010
1369,6378
1292,3714
4686,9053
2888,3674
8053,8065
6181,8961
1016,8734
1370,9232
541,5243
799,3781
1847,8662
2534,8811
3993,6056
2105,6419
4839,7016
1570,2877
1747,8431
4582,9080
4401,6790
6204,10261
877,1378
8717,9169
1121,1738
2464,3504
1187,9905
225,7050
5918,7396
1964,6564
2215,3931
3015,4546
5071,6211
3225,6076
7445,8717
3825,10013
4914,8479
247,7748
3413,8756
4359,6914
2943,6363
2757,7139
3949,8736
2385,7533
1943,4182
2569,7842
3632,6585
4291,6221
4043,8371
6959,8450
3535,6652
2998,3037
2127,10126
2313,2934
265,3042
3589,6888
4370,7453
7011,7859
3781,7058
1718,8386
161,1938
890,2313
1566,4582
9410,9863
4862,4882
3955,8150
4798,9593
2525,7139
1131,8037
3958,5415
3557,5071
5709,8696
3953,5071
2027,6862
3207,6944
903,9341
1971,9182
1938,6790
61,8473
3579,9152
6124,7598
2455,5215
540,7195
6641,9056
7761,9087
6620,8179
5493,6977
2381,3953
3305,6324
39,5866
2938,4810
5207,9774
5145,8896
2318,5856
5513,7602
477,3059
1277,3674
3178,4270
1784,2916
6787,8477
1123,3207
7790,7923
7284,9283
3306,6899
319,5856
5166,6740
312,4685
3579,7997
2987,8085
4638,7752
6656,8933
402,4578
646,774
1950,2612
3579,4964
1277,4024
2043,3557
2297,6857
7968,9134
2600,4414
1389,4265
4480,9795
423,8838
5101,6695
6252,8291
1959,3829
6087,9944
865,5019
2880,6683
3015,6319
3132,6904
8174,10141
418,543
3007,5677
2193,9136
352,7093
1131,6077
3992,8701
5580,8800
8257,8863
1094,6949
4431,9502
5737,5751
849,4112
4801,8281
8696,8910
2089,9163
5580,5767
3579,3809
877,5379
2114,10159
3122,9949
4853,7690
3015,5164
2,9316
2560,7967
9986,10291
4707,4832
492,2535
3910,10180
8330,9499
5966,7681
1513,5970
957,7967
434,1776
6588,6681
4224,4863
676,1309
1511,8526
7428,7826
7698,9407
485,8130
2873,8090
5061,5710
3065,8260
3306,4939
5463,6656
2560,6812
8874,9720
875,4528
2313,3902
7483,7883
2249,5607
6576,8899
8462,8463
4642,6665
1187,9718
2085,4452
534,1202
3111,4067
2359,9158
1958,8814
1094,6494
1361,4394
8494,9849
8078,8473
5282,6244
3260,7573
1027,5272
3756,5525
2417,6130
3015,7742
3982,4525
3579,9770
7118,9074
2223,7018
1794,3872
2821,7876
10,4615
2320,9580
9565,9614
2409,8871
4250,8662
4179,9950
10,1582
6541,9443
9756,10313
4990,6193
1437,8711
5580,7190
3462,4647
2873,4252
8683,9347
720,6818
28,5544
1745,3579
1349,3579
1005,3015
2397,7706
3425,8148
3210,4022
7661,9070
4335,4397
3924,9781
5854,8863
1773,2594
1561,4401
3015,3554
2240,4689
7806,9424
2243,4206
3203,6234
3015,6937
6652,9028
3228,7984
1583,5099
3324,7692
366,5135
5588,5896
2663,5731
861,9278
150,10206
4255,8201
102,366
418,4544
3788,9489
10,777
3062,7133
3970,8971
510,7516
2313,5325
3772,8986
5485,9531
249,6428
8750,9764
443,3261
2843,4736
1563,7456
7008,9952
6375,10039
3329,4629
4798,5568
8552,8998
1890,8790
1578,6983
2610,4915
2142,2595
1087,7877
3035,3401
3260,5963
8652,9579
2286,5757
1943,8801
1757,6167
1798,6168
363,7065
4033,5886
2856,5321
1950,9191
5610,7324
6833,8234
1131,5890
4343,10249
4097,6810
3619,10218
7383,7920
659,6834
6393,7181
1131,9273
2936,3745
5854,6903
4482,9280
2240,9145
4862,9501
3518,9762
1582,6701
4132,5491
87,1131
1747,2796
3015,4977
1965,4187
2560,7780
6810,8408
5094,7565
6876,10159
8462,9431
4962,8577
7269,9861
25,7019
326,10165
1303,7636
1205,4849
8662,8738
2313,3365
165,6275
786,8837
226,2764
1902,4962
7674,8045
1757,2329
2942,6919
4578,5554
3707,8479
8717,8795
5756,8973
6814,8126
5071,8870
3051,6862
962,6969
248,1964
4798,6991
5722,7110
5221,8814
5943,8018
2669,3535
2884,5409
6851,7604
924,7616
994,9109
2135,7011
6211,6520
2954,3896
4593,8464
3015,7555
3579,9583
3512,8361
3261,4578
6275,7444
7961,10330
3164,4645
3869,5400
2778,4609
8693,9498
4534,8234
1723,4973
2313,2560
8190,8877
2911,3418
3156,6632
2662,10261
3621,8654
4426,7361
2955,6349
3579,8428
5444,6361
776,9946
1893,3290
2964,6812
4299,8717
1025,4234
3953,8080
4861,9918
2862,6535
5822,9138
7367,7655
2880,7114
6028,6762
3667,4461
9386,10192
52,3849
1757,6785
8199,8939
3818,8794
246,7098
3248,8449
818,1847
1791,2582
2780,10266
1684,8377
8108,9171
2783,7531
2905,8460
7139,9309
4023,5412
2185,9302
3895,6166
440,3557
3557,10308
8306,8405
2888,3568
2924,3225
1372,3537
3015,5595
3579,7623
6688,8097
2581,2859
4914,9528
5015,9580
3864,7984
3955,10354
8179,9761
963,2551
3015,8978
2669,8341
1277,3650
3579,4590
5556,9934
2545,3579
5478,8523
836,3907
3915,7922
3965,7285
7930,9407
604,3557
1791,4810
2909,8178
3468,9862
823,7802
6831,7220
1533,3239
2379,8363
4867,6275
3279,3924
3301,8409
3557,6120
812,4610
249,5436
3138,3692
2991,4396
3579,6818
799,2870
8179,8956
3579,3785
4312,6588
6275,8062
2605,3579
4939,6686
3015,5140
5460,5634
233,365
6363,7128
2313,3178
4527,7681
1753,7685
4939,10069
3179,8954
3557,8348
7168,9218
2025,2896
2118,3087
1324,8676
4798,9837
2553,3015
3557,5315
5360,8786
1838,6453
7412,8797
4236,4849
1922,2394
1971,9426
4069,6429
770,3579
188,6607
3579,6013
146,7135
839,4847
1954,4534
8337,9491
5529,5747
5976,7190
2203,5238
518,5960
4434,7466
4340,4798
2313,8789
1809,4560
105,6730
795,5679
1789,6537
4578,7595
2124,2851
1277,3918
4267,8642
5867,6092
2407,8801
69,1788
225,8717
3176,7851
3171,7507
4824,8001
6384,7550
3579,8241
4396,8463
7073,8526
5819,6051
4415,6261
8463,10138
177,8676
777,6197
3392,9546
1931,2806
1277,4268
3579,5208
4350,5085
5007,9556
3015,3180
5134,9331
2975,3781
4012,8473
1832,8462
4325,6718
9925,10283
6652,8654
947,1131
4847,8520
733,6275
6495,8670
1732,8231
1131,6321
3937,9238
3942,9582
6275,9835
4907,6292
6237,7099
3152,5521
3876,4798
7236,9055
877,2240
127,1742
3557,6738
5678,8798
1738,8426
1409,3232
4549,5271
215,7224
569,5470
4483,6903
7129,7653
2086,9109
2932,10069
1747,3227
9742,10175
7404,9578
1268,8662
2521,5250
2359,7174
1822,6969
705,793
4691,7956
1353,7430
1415,8308
7146,9138
9599,10247
2940,9556
6641,7690
538,5002
4345,9948
1570,2934
5709,6175
4902,5143
2560,7056
939,2313
5100,7787
5767,7284
2675,7945
2773,5070
5970,7643
1312,8910
3915,6580
897,6224
3171,9280
6560,7859
5414,6607
7554,8717
3015,7986
52,5085
1511,4582
8517,8764
7305,9144
3779,9321
4182,4830
2669,4316
3531,3557
2101,4798
544,2514
5624,9985
1724,2596
2627,4090
2138,8063
7016,8260
8609,8703
3026,8525
820,877
1752,8027
4398,8777
1212,4141
3123,4671
1946,4860
1375,5071
418,2560
1378,5342
3675,5938
4301,8844
6507,7070
629,7698
4015,6006
5577,7136
128,2986
3579,8859
1277,1503
5953,9113
4833,9082
1557,3772
2902,6365
3174,4609
3108,3989
3015,3798
3579,5826
401,7467
2521,6673
645,7827
6656,6762
6275,7070
2670,7146
6082,7429
913,5548
3557,3973
3291,8927
3744,3799
2560,8479
538,3392
2554,7910
2560,5446
1249,1683
1725,8028
1309,6652
3955,7402
2962,7146
7186,8805
2487,3655
5472,8035
3297,9122
1210,5892
2834,7146
3269,7074
2799,8845
839,6888
3239,8363
6940,8749
2950,8260
1890,9034
2478,9204
6098,8662
6275,9298
3448,6258
3883,5432
265,1139
2489,7084
3604,6771
4939,7922
3096,5052
1795,2731
862,8942
6464,9170
1409,9111
1512,5826
2382,9846
4362,8291
1817,3429
1825,7454
7073,7184
4265,8358
4932,7101
3929,8409
7785,9864
1563,3512
715,1725
876,8998
3579,3866
7751,9499
243,2669
5204,8728
4397,6942
3955,9980
4108,10222
3038,10308
4359,7589
498,9954
4295,10048
2146,5940
2550,4303
4850,8580
1672,10221
3757,6208
5894,8801
6556,7954
4056,6275
5587,8092
3660,6275
5657,6579
3035,6223
1729,3558
7336,8294
7883,8463
6520,9428
639,5621
6599,7277
534,909
2,8218
3985,4530
3993,9309
6049,6810
5429,7102
5758,5880
6945,7133
2841,9740
164,3261
3644,7620
6194,6410
9406,10015
3952,6275
4640,5895
5075,9987
5409,9109
1830,3990
752,9066
650,8789
2486,2574
6997,7673
963,1372
987,5930
1453,6669
7017,9079
4697,6779
1325,5171
2657,3395
4819,8462
1796,7008
4698,9633
1332,5561
9109,9620
2669,4129
950,3015
547,8260
3093,9560
5581,6718
2126,6361
725,10252
2932,7922
3493,4017
2560,6064
2154,4622
4734,5506
2313,3154
3579,8672
3090,6229
6794,9542
2236,10289
3208,7416
2205,4560
2239,9806
3884,6275
1277,4699
2180,6193
3974,6168
8800,10339
9579,10077
2162,4863
489,6346
3541,6286
394,824
445,10211
3256,7056
1599,9072
1131,6752
2514,5665
3939,4080
3557,3786
5248,7016
2669,9740
604,7989
7302,7854
1218,2964
3401,6656
4798,5275
5429,8525
2931,3509
498,10222
1902,10012
1277,9960
2560,5259
2398,4177
7790,7793
4323,9331
2986,7353
405,6998
1271,3729
4787,7745
1053,1557
4315,8689
3260,9053
2618,5614
34,1578
3664,7416
837,3622
5637,9578
28,8179
5384,9132
644,3981
1421,7056
3509,6724
8899,9513
7146,9569
3562,6358
1817,6275
5841,9758
2138,9299
237,2287
2539,3227
1140,3781
1658,5464
5966,8706
8354,8666
5614,7500
1158,2108
7694,9559
2656,7195
2506,4218
132,1712
8662,9950
8502,8537
2253,3772
8717,9657
1131,2914
263,10274
6514,8696
5392,5586
7876,8260
2487,9079
8526,10062
3956,7012
28,3991
2956,7837
7653,9908
6810,8465
839,5896
151,6276
3953,6714
1277,9505
9795,9812
2417,3772
1383,9931
3093,6795
7213,9986
6576,8419
1796,4593
136,676
5529,7146
980,5727
2532,5415
596,8770
9,5038
3622,6735
4924,8500
3993,9122
8470,8975
347,4279
4547,6298
3929,7417
1131,8525
875,4398
7165,9164
1131,2109
2955,7211
995,9418
7387,8045
1277,1934
4257,5970
505,9002
366,5460
7193,8179
2172,2786
5071,5894
5821,7146
6812,8487
2607,6878
2675,4538
4528,8126
1119,7360
6275,7501
4193,4615
3539,10241
6772,8307
798,8473
1354,4224
820,9952
2669,3942
2499,5251
3655,4939
2313,2617
9281,9725
2414,2669
3868,5986
6643,9590
1378,8001
4619,10092
1871,4901
2554,8341
688,10183
2940,5344
4798,9276
3986,7146
3179,5360
3045,9332
3590,7146
2544,4620
6607,9529
7476,9941
3579,8485
6419,10232
2544,8003
8643,9037
1590,9173
3918,9082
2643,7982
2834,4544
1743,10169
1301,2654
4783,7840
4633,4863
2236,7069
3874,8783
584,3767
301,446
4990,8291
2502,3963
8200,8817
8205,9161
1003,5067
2257,8296
4483,10180
1131,9948
2313,5195
1809,7382
477,9158
995,4425
5208,6649
6037,9914
2424,5211
4330,6151
7818,8873
2240,6787
153,3557
1331,6976
1931,8661
3579,4647
3321,3857
6650,8801
4845,8667
5065,5967
6128,9628
4812,6275
1353,7674
1378,3008
7883,8894
7922,8822
1074,9390
6883,7467
1439,4415
6275,9274
3966,7163
818,1099
4112,6988
2185,5171
3434,8056
7195,8493
2269,4118
1377,6166
8717,9470
936,8675
2811,8050
4580,6275
6665,8678
7883,9244
2455,5971
4798,7666
6128,8473
5073,9591
3015,4847
2053,6156
3895,8801
1277,9318
7655,9767
6148,6846
2313,9651
4689,6568
2318,3579
1570,8789
5964,6887
4401,6286
2560,6495
8160,10060
601,5894
534,3918
221,9056
658,9811
2050,7332
6790,6821
997,2861
959,6541
1919,2153
3047,6209
3983,4433
483,3579
3134,8837
3201,10059
6656,7006
3015,7425
2917,4638
6834,8998
1827,5947
3876,8693
480,3281
1724,5068
77,5520
4681,7400
2566,6286
2313,8846
7459,8269
4737,8463
3186,5213
6357,6565
4889,5070
35,3015
5611,8438
1714,4730
2560,5690
2677,6275
4578,4619
1214,10042
842,7430
5974,9429
709,7840
2369,9505
1152,5377
1277,4325
3018,6918
6569,9989
6275,9542
2109,7107
1180,4392
1701,9756
696,3821
8199,8809
3092,7806
485,9236
793,7137
4714,8987
6211,8968
446,6275
453,1030
1729,7990
7073,7428
7236,9112
1004,8488
1131,9761
252,6409
4830,7068
1521,9946
4738,7479
2656,4593
1615,9581
9206,10252
3557,10178
5759,6750
1590,4798
122,7467
836,6810
901,7205
5658,10081
1277,9936
2516,4963
1301,8078
2820,6128
488,2313
1081,9243
2172,4372
799,3895
3015,5815
4443,10163
3557,5640
7087,7834
6958,9898
1882,4798
3993,6170
1136,6671
293,2976
3124,9141
94,5018
3619,6868
5520,7464
1838,7128
1277,8781
7199,8425
1965,6903
3021,8639
1741,7195
5075,10231
875,1796
6785,7095
1768,2602
1277,5748
3579,6688
8049,9534
96,1277
6899,7382
3788,10245
5378,7007
4846,7146
4962,8260
4843,6848
2857,10086
1668,5754
4870,8671
2758,7074
630,3843
7013,8800
5860,6377
5591,7650
1567,2669
1625,8309
1573,5867
1757,8428
3622,6361
995,5661
2717,4040
4458,6633
2870,5036
6703,7039
4461,10314
6421,8107
5010,7146
132,6949
3579,8916
8873,8991
721,3557
150,358
2560,9691
3510,4615
3453,4081
2589,8177
2773,4322
2952,5785
6123,7137
5854,9164
364,9177
7146,7235
4981,9010
3543,3974
401,1108
6409,6942
5380,6275
333,6831
3015,7238
3533,8921
3579,9266
6649,9812
1451,3783
6115,9878
3439,6253
5061,7434
1570,4414
4617,9672
489,3557
64,4347
1593,3085
3616,4610
4461,9509
2529,3938
9719,9927
5070,7146
5052,9950
5537,9241
3176,4688
8427,10351
368,944
2861,5616
6381,7122
2669,8829
5002,9082
1511,6062
1679,8090
4506,4714
2445,6869
2670,3015
2172,4990
513,4681
826,2926
7269,7934
574,5334
5889,6286
782,6037
4995,8261
2780,9949
3112,5992
2153,6818
2313,4821
6814,9232
977,9107
380,4687
6665,9109
3831,8308
7373,7883
5943,9124
6940,8001
4380,5490
1350,7783
116,6684
1004,7146
1415,1762
324,971
1788,4976
131,6992
6211,7976
4867,8991
1935,7655
2711,7876
1327,9462
3557,8836
947,3579
6296,9777
4644,6475
3176,9144
9103,9132
3619,6681
3557,5803
3579,9534
4945,6588
1433,9107
3916,5921
2894,3015
1748,8179
1335,6320
3945,5161
57,8332
3939,4592
4224,7205
5512,9264
5667,6923
1830,7430
861,6814
3724,6101
3512,8662
6275,7745
3417,9556
3441,9950
7431,7433
3358,8195
2412,2867
2914,4017
2157,8764
7014,8084
8987,10246
4177,4356
4373,7678
9945,9949
3221,8863
7417,8474
1527,5335
1059,3015
5139,9813
1032,4575
1830,6275
723,6449
6659,9963
10211,10226
1837,6665
9713,9949
8526,8696
2917,7297
4410,5624
1433,5269
954,9206
3015,7051
7526,9898
919,5987
1043,1327
9232,10026
2095,6327
1878,2128
1563,7220
6122,10081
731,10073
8195,8717
5856,7895
782,3622
1876,2432
418,8041
8800,9241
3015,5896
4355,8145
7904,8137
6438,7469
4631,6508
154,6655
650,820
3162,3290
3015,6246
3531,4850
1946,9186
2567,5332
325,4443
2539,3284
4619,5343
1880,2150
4870,6874
5548,5806
3557,9454
4281,8731
6105,7417
1191,4557
3804,9331
3191,4378
6942,8291
820,5553
7006,9215
490,8832
8375,9950
997,10326
147,5460
1277,6179
4947,5000
1359,8463
3015,8474
1277,9562
28,7431
675,4798
1240,9680
4681,8449
2193,4875
2669,4804
4004,5955
6203,10180
6358,7085
4938,7516
8573,9534
2195,2669
7102,7768
3647,5159
1568,5954
133,6851
6832,9570
3967,10210
7252,8466
4798,10138
2905,7151
56,1908
1277,8407
2891,9727
6168,7311
2713,3948
6665,8117
4798,7105
490,1611
6188,8717
6563,7840
8526,9314
493,1128
2086,7987
1370,1401
2617,7623
3009,3717
7403,8985
1331,5610
4880,5602
6241,8728
1829,2854
8014,9324
2780,7802
1202,6139
4528,5150
2320,9507
1131,7427
2669,3999
300,1837
3557,4461
1762,5015
3961,8486
6206,8892
2932,4409
2882,5046
5731,10319
385,1386
8822,9433
3054,6469
6543,8662
251,10239
841,4820
2313,9440
3015,6514
3051,6171
6851,9946
657,5642
368,1375
7993,8046
2427,7475
7461,8185
312,2197
9085,10193
1494,3106
1580,2126
1741,9399
6526,7153
1741,2983
2947,8450
4846,5967
395,919
5933,10022
420,8331
6275,6753
3883,9303
7897,7934
2016,8291
1789,9066
