Taxi1,Taxi2
3672,5211
1469,4250
5000,5945
5968,8588
2482,10076
7146,9755
7464,8344
1141,8356
4327,6576
5160,7331
4640,4821
4721,9913
4186,6371
2104,3485
215,5158
2606,4635
4228,9980
2108,4358
1109,5785
6520,7199
9011,10290
8670,9997
1258,9291
7985,9894
167,3582
5368,7630
6493,8005
537,3115
5017,6649
910,1411
4549,5083
724,2941
3991,6253
4151,4256
7069,7414
4082,5617
6599,8431
4367,8984
1277,6308
4619,9205
3,5810
2957,4461
5947,9939
3557,6900
314,1730
1119,1935
35,2315
1210,8469
8811,9828
1337,7490
2765,7674
7118,9935
3916,7018
3895,6141
7558,10207
498,6920
4357,7892
3015,5570
4381,9040
1389,6899
5470,6752
88,4578
4038,5668
6622,9704
6651,8190
4032,5099
3321,10191
2875,5940
853,7269
4867,5900
719,4825
3466,5627
2406,6401
8173,9140
1131,2295
7139,8129
164,3260
255,5630
4675,9113
6447,6855
1378,2926
2560,3835
3370,9302
3993,6275
1567,3579
4798,7234
1973,4267
5634,7506
3557,9128
2499,3559
1131,5678
1809,9528
816,4354
1277,5503
7039,7898
5071,6080
4396,6665
1753,5432
3391,7146
6942,7965
3306,8728
5983,8791
279,4122
2956,4185
1495,3861
241,1386
7933,8525
1455,4462
5792,8442
4779,9062
3101,3785
2137,4267
1731,3579
984,8260
526,7382
8580,9275
330,3306
705,3183
8229,8294
6028,8160
6358,9792
1320,7428
1358,1496
1327,2183
6361,7811
4124,7266
2469,3693
5428,9858
6680,9254
300,8732
4154,9360
5866,7051
5734,7861
2560,9446
1409,7850
6505,9438
1309,4236
4612,7205
3609,8513
5135,9232
1563,5284
1131,4873
1876,9945
3925,6275
3529,6275
7258,7955
3015,3610
4200,8200
6857,7611
3233,9165
2394,5212
6166,6939
4328,4413
842,1737
186,6536
2987,9109
8305,9578
6715,7154
454,8044
4850,6969
2919,9914
2663,5787
4062,5233
1830,3534
434,10021
214,5551
2669,9739
2172,2517
4369,10079
883,7403
5864,9233
6593,9608
5533,9628
6211,6308
201,6817
4936,5208
285,2758
1389,8672
3872,6240
9720,9907
104,6884
4849,5963
7020,8140
4501,8663
1604,6382
3903,7805
4216,6050
415,8466
2899,8888
1789,3129
2565,3350
1125,3903
1694,6275
7969,9255
4798,8657
1599,9421
3151,9109
787,875
5914,8946
2034,2933
72,8477
8291,8717
6013,8925
1968,2313
8463,9763
4299,8155
2124,9242
9335,9692
1806,9899
2580,2877
3015,9221
1773,1845
553,3862
1783,2533
1712,10237
2770,6384
6254,8233
7938,10292
187,5956
1123,3426
2862,9356
6876,7987
4161,5188
7433,8844
2548,7476
1956,7564
8179,10354
5316,6903
3948,7524
6589,7930
197,9303
4875,7160
1697,8801
768,1922
6487,7653
334,5602
888,6942
1762,3534
2548,4443
1139,4309
3940,6128
2192,2364
953,5085
506,4396
3371,3756
676,8749
2936,10217
797,10207
8662,9949
3290,8463
3655,6898
4527,9079
7387,8849
386,9175
3906,4265
4590,7149
9409,10149
6389,6714
1563,6707
8789,8943
5706,7438
2748,7133
7440,8860
7104,8911
1409,6240
5664,7212
6779,6899
2310,6907
8900,9713
4798,4819
1708,2143
1131,9679
9395,9692
1277,3088
955,7009
2925,3238
4819,9079
2486,6574
428,1830
5001,7807
2883,3012
8063,8435
3015,5383
3290,7308
2137,4885
6526,9055
3135,3987
2049,2786
3599,8063
1149,7225
2489,9474
7458,9789
3015,8766
4591,6596
1320,8046
1576,9921
5657,9774
110,9253
4525,8228
1323,6065
5079,9568
3496,8315
5115,5815
2190,5650
2138,5460
5175,10030
5235,10081
3879,8053
2353,6580
6339,9579
109,5618
1131,2108
2313,3771
3557,5558
8534,9898
1409,2052
6161,10246
1309,4854
4619,4830
5605,5827
5075,9799
469,676
1747,8463
4326,7237
8156,9723
6659,7490
133,7143
3949,5035
3799,8474
3954,5379
8374,8862
5848,8968
7561,9513
2803,7166
1562,4896
6665,8409
2295,8453
1170,8078
7496,8337
3033,5938
113,1953
5818,7224
1448,3104
2955,4527
3015,4578
2413,6230
5412,8788
3815,9357
4632,9579
5967,6566
6175,7269
1825,8689
7341,7645
2138,7688
791,2016
2172,6518
2284,6759
2654,5538
3624,9008
859,6846
3973,6910
1879,8925
5934,7557
3126,8731
2560,5876
1438,9182
5175,9225
4798,9275
4177,4461
7079,9338
1131,7719
2560,9259
2560,2843
3233,5595
9122,9263
1371,4927
963,3412
7690,8179
7163,8662
7968,9621
8470,8519
7621,9513
334,2837
2481,6118
2672,3434
1447,5861
459,8201
1837,6770
8117,10094
3100,6355
5001,6197
8932,9489
6623,7378
2258,7766
3225,5303
5492,9440
2574,4030
5156,7239
9290,10136
6427,6685
2514,8860
1449,9290
978,1037
2127,5970
3961,4590
1199,8361
129,1277
1386,1771
756,1375
3557,3948
3531,9143
2595,5257
250,3489
630,2956
5480,6023
3833,8727
4989,8415
194,3557
4798,5437
5409,7311
5068,7018
6630,7394
1303,4927
1841,5734
4821,9770
3546,8670
1738,2603
7278,8369
2560,5421
93,6134
4972,9939
1796,1827
7223,8662
1918,7674
5968,8214
3237,4882
6814,6922
4828,10160
25,1277
3175,7414
1745,9409
7378,8950
308,7227
5227,8179
2454,7654
3070,5708
6612,9447
5409,7661
2909,8234
7893,9581
3015,9384
1639,5226
3755,6942
8801,9921
2514,4672
2325,2521
5093,8364
2851,8229
183,5071
3276,6715
3869,7229
4466,5987
5061,9580
9290,9331
1697,5581
3655,6711
2469,8312
1877,4236
2987,3579
1837,7843
4077,4899
1131,6109
7101,9207
3579,6874
3899,6290
602,6519
4515,8508
3331,6772
7185,7400
9153,9218
2840,9918
370,534
1374,9250
5853,9930
9017,10111
1131,9492
5357,6316
1770,2834
5856,7195
8183,9885
7061,9027
1521,3261
3114,5956
3420,9446
1180,2968
1737,10241
4452,7378
8079,8781
3793,5490
2640,10237
1298,7161
6623,8801
3579,7224
367,3619
3096,3872
7206,8627
4785,6275
2359,3579
434,4841
5563,6542
207,2583
6148,7195
360,3579
3787,4894
5867,6953
1072,2095
1476,6120
2560,6494
2193,4980
4927,5577
8576,9937
6116,8844
7459,9423
1131,8337
818,10092
7041,7220
5854,5967
7199,7806
4401,9668
10,8835
2023,9672
6362,8063
3030,9237
3897,8822
4893,7097
6013,7128
4798,10243
2993,3693
2950,6275
2554,6275
128,3579
2043,8045
1277,2096
3538,7199
401,4677
3321,8662
7128,9444
3324,8179
2942,5633
3948,8760
1978,6115
3579,6419
2669,3754
6060,9576
929,8179
2075,3015
5471,9181
7018,8525
2099,7573
5987,7785
2752,8892
5582,9951
3099,5967
3228,8821
4152,8940
358,8363
3532,9232
4893,5942
168,5987
875,9821
1376,1701
751,8065
1689,6362
4858,6887
919,10093
4578,4618
2414,9247
4553,6251
3836,3981
3562,4910
3801,4926
8128,8218
6672,8238
996,4863
4798,6055
5856,8618
1804,10257
166,2127
4734,8514
3557,7949
8060,9023
4321,5901
3579,5264
1965,8862
1394,5663
6538,8423
1777,8811
2584,4181
2866,7277
7561,8521
405,1362
837,1019
3579,8647
124,5284
3081,8370
1698,3041
2239,9781
3874,5562
6716,7382
6898,9116
2545,4603
2072,9109
1573,7476
6361,9665
2875,6989
2808,5767
3745,6091
4531,7000
3132,7554
4550,4798
3872,5866
2812,5886
761,2313
141,9021
2660,8498
7228,8469
8107,9569
9435,9549
5584,9192
919,9288
8789,9374
4804,9229
8510,9959
4549,8710
3807,7319
779,6275
6510,9357
3451,5994
1116,9078
5139,5543
4261,5045
1931,8473
1743,9176
177,4894
3138,4716
2267,7641
7033,7597
3979,5332
7618,8250
1360,8657
5653,6703
3175,7227
2454,7467
3579,7842
1773,4854
995,7970
649,917
1943,2067
7118,7146
1741,5316
800,1086
1240,7020
6149,7284
8122,9446
2226,4607
3671,4398
5397,5959
3258,5949
3162,6241
4213,4223
2669,8560
6344,6971
3762,10178
1757,9232
6275,9086
1361,9232
1351,1374
676,8375
547,6275
5055,5441
4401,6903
2663,7991
2407,3864
5116,9100
725,8267
8662,9575
4985,10337
3622,4132
4014,7396
5323,9578
1247,3653
5894,6361
9216,10134
4830,9645
7688,8588
5606,9866
2218,3561
5640,8696
3517,3557
34,6814
2825,8699
1775,9407
8408,8877
8067,8584
6940,7382
1749,1770
1085,2544
3015,8042
64,6656
7397,8789
2180,4208
4633,9481
7587,8132
6959,8563
3263,9275
584,8385
3015,5009
1296,3895
401,2262
919,3945
4635,9527
1392,4357
2665,4630
1567,2668
820,7349
1821,5968
6246,9795
5895,8814
84,3494
165,9340
7639,8672
9946,9956
8876,9288
4776,5221
6988,7399
1092,2560
2313,9813
3872,4256
6599,10098
2313,3397
4023,10087
6798,7275
2371,6785
633,1457
9005,9109
2596,2931
6890,10247
2274,6852
5240,7018
3156,7469
2313,6780
5945,8527
845,9449
3579,5882
3119,8341
1211,6574
645,7883
1772,2669
8717,8827
3082,8459
1372,5179
2862,3989
1303,3130
66,2514
1277,8325
1712,1837
7056,7691
544,4798
2147,7427
2608,6324
4452,6386
3881,7351
300,7821
5038,9893
3531,9224
5814,10114
1793,3896
113,4962
4461,6125
1603,3772
8012,9950
725,9690
6275,7476
4830,7685
9415,9515
3964,9456
4461,9508
6861,7573
3277,8526
1935,9614
3865,8696
4806,6510
1817,4640
6323,10149
3176,4687
2716,7146
469,5913
7372,8462
2807,6510
3741,9569
2143,7284
534,6308
1747,7284
3015,3049
2681,10343
8465,10053
3515,7536
2183,10066
657,8593
1741,2551
5564,8030
2883,4061
3015,6432
1838,5867
957,5852
797,3685
6280,6665
2538,7032
265,4578
4719,9143
343,7284
1732,8100
1510,2803
2108,4415
986,3557
1674,8095
1695,2556
3470,3979
2871,9312
2007,6992
5312,7378
2876,3240
507,1078
5243,9493
2313,4820
3968,5387
3557,6607
1905,6715
1313,9055
2318,5164
1753,9327
2904,8671
5860,8149
222,1848
903,4461
6412,8662
6787,7785
3027,6792
3557,3574
2560,8080
910,4851
5951,6732
1932,2095
3991,9693
1278,3557
4798,5063
2890,3296
187,2012
1770,3265
617,842
4414,8106
1993,9164
4476,8984
627,2284
3206,5976
9207,9885
2366,8214
5921,8775
3015,8660
1953,6355
2927,6561
2605,4066
862,4810
2648,7146
1667,9933
3172,3359
1059,5324
2888,3600
369,4877
6126,8426
4808,8410
2669,4990
3538,5402
919,4563
6870,9109
554,3876
5000,8580
4850,5603
1973,3974
5646,8728
887,2773
4443,6942
2669,8373
4500,7476
976,8480
1327,3045
6275,8899
1258,5160
5595,9140
1129,3060
7892,9736
1230,9528
4000,6372
726,1135
6046,9601
9316,10178
3929,7660
8920,10178
9402,9952
1131,2352
1724,10036
1378,9399
5483,7394
1837,7469
4798,7291
1969,6834
8627,9552
817,8019
3706,6275
2393,8101
502,6695
5856,6821
4080,8179
2478,7650
1958,5894
6834,9428
6249,6523
3601,4946
2916,4843
3284,9211
211,2732
4018,9930
6401,9546
6649,7396
1136,8711
3968,9843
6148,9854
6303,6759
5213,8822
2780,4955
5610,6014
947,2773
1131,4580
3870,6275
1876,3236
539,7674
759,2722
2433,4093
2873,4365
8592,10096
7050,8090
4607,9951
6725,8330
4870,8833
1656,4401
3268,4894
6922,8844
1277,1372
196,7685
2658,10038
2560,9503
7883,8064
2274,6665
4798,6486
1369,4344
6071,6759
1131,4930
3953,8380
1931,9709
1370,7198
5419,9048
2924,7713
8780,9743
996,8677
1337,2554
4397,8771
7210,7971
4665,10279
3015,7050
2982,4658
1519,7671
1679,5674
2761,9385
3731,9849
1888,9231
2664,9452
1788,9781
1072,3949
1641,6321
2417,5788
5548,9993
1324,4170
300,4601
909,5648
785,3138
4090,7688
35,2640
4582,7396
2226,6193
4924,7133
3367,4849
5366,8232
4798,8714
3807,4367
7578,9656
6735,8213
942,5007
6229,10327
389,6521
4184,9952
1407,6275
3176,4500
717,5828
5075,8433
1768,7220
2180,5444
5478,8823
2954,9002
5636,9409
7033,8028
3513,4270
495,3914
6056,8305
1147,1625
5104,10302
8337,8368
2487,3874
6876,8044
6377,6411
5291,5964
2672,9289
2424,9187
1571,7056
2732,7088
6500,8696
3015,9628
2943,8062
3975,5240
5747,7146
6275,9517
3001,5034
6989,8860
79,4386
146,6362
2620,5342
825,5896
4177,6128
10131,10191
3557,6420
3161,6420
1757,6630
883,3622
8477,10226
4962,6812
6199,7428
6914,9625
3557,9803
1370,2205
1812,3304
5071,6755
3398,8992
5633,7956
2374,8669
5160,6046
7630,8260
3991,9506
5075,7628
2699,3541
8614,9184
2432,6395
3015,8473
1277,9561
1652,2268
243,2888
833,6137
1485,3848
1796,7682
552,10059
4604,5010
3974,4614
2234,4875
4443,9788
3015,5440
1838,4875
2239,5219
2108,6456
497,9571
370,1128
4434,5538
4131,5729
7178,7577
1646,8088
5490,8028
10,2313
1443,7005
3015,8823
2943,7257
1635,7175
207,2827
668,3976
5083,7115
2409,6569
5611,9486
4874,9193
1445,7051
1937,7513
1689,7411
6556,8173
4894,9845
3898,5908
3655,6150
5952,6746
3180,9829
977,8114
3090,6903
3532,7248
4461,7711
5667,9768
877,4500
4798,7104
5894,5987
4894,6812
3296,4527
2313,7211
1367,1883
845,9880
895,9243
2560,7088
3515,8772
5478,10246
1741,3787
3267,8670
1832,3151
6997,7542
2463,7155
1775,2617
1274,5075
5575,7146
3579,9696
5785,7922
3085,6155
6834,9241
2054,5415
8735,9837
676,6846
5409,9328
3138,3537
774,8135
6026,10236
3015,4635
7177,9580
1513,8474
2377,4378
3538,4410
7653,9509
1700,4136
3883,7074
5846,8548
5502,8738
8179,8801
3967,6021
3993,4990
1078,1349
4182,7895
2594,5544
6241,9077
3557,7843
3099,6211
3001,9840
950,6267
4810,6585
1636,3562
2560,5933
4394,8717
2133,4368
4619,7115
4994,6238
5584,10241
3279,9030
2602,9542
3557,4810
1131,1360
2865,9952
907,6570
4324,7197
10,8274
7971,9976
750,8838
3983,6904
3370,8367
722,6790
588,3592
4136,7146
510,2181
1938,6529
1131,4743
3421,8332
4047,7828
8775,9212
4415,9944
5879,9785
1736,2638
4607,10114
2231,6781
2955,6812
3206,4179
5281,5894
2669,6226
4004,7377
6461,10140
2294,4097
6275,6752
1982,9460
1277,1535
6361,6526
3785,6515
4134,6669
1737,8875
3015,10246
4880,8179
3015,3830
3502,3948
1167,7032
3904,7146
5399,6300
3188,5478
2262,8696
2668,2968
4688,4976
1197,1956
6778,8477
4839,5145
6174,7050
1563,3999
5083,5505
1473,7489
912,9142
1132,7196
5547,10335
2193,10030
4798,8527
1131,6971
2375,9512
6857,9709
5355,7132
6470,6819
7378,8657
1466,9701
3985,6172
3210,9559
6880,8380
4798,5494
1281,7669
6945,8775
1928,5036
3015,9091
3545,5873
7187,8308
1244,7787
3567,7352
303,3557
673,2336
4260,8070
7253,10059
842,7218
4383,9601
2172,4615
1277,7146
5785,6312
6709,9437
4730,7430
978,6355
1920,7777
2911,4954
1827,4580
3979,8959
72,3809
1923,5042
3015,9441
3540,5879
5687,9160
5118,6788
145,2567
5895,9863
1194,3886
1670,10231
1691,4692
7668,8207
595,2803
8946,9578
285,1823
7767,8186
3151,4791
1258,8974
1375,3143
1965,7146
4303,7743
2154,2881
98,5380
3745,8913
5137,7188
1255,8676
1131,6166
808,817
6172,8801
7507,9952
2763,8065
5605,9885
5101,8662
2931,9339
3055,5433
6374,8935
1496,8738
5049,8472
3674,7168
4784,6511
4820,6168
3579,10314
6967,9449
742,5832
8801,8823
6874,9258
1114,1274
2054,6033
591,9046
6009,7467
3974,4427
245,8409
6649,7827
3015,5253
7834,9007
3999,5423
1115,8265
3598,5079
9109,10107
3420,6470
3969,7466
2568,7193
2669,7999
8538,10291
6208,7303
4377,8200
4000,5998
1254,7296
8327,9290
6209,10157
2876,8477
2157,3128
818,10149
942,6243
2284,4401
536,4801
3557,5428
5491,7662
1279,2630
2414,3693
35,843
1719,2902
3018,4396
8291,10010
2992,9591
4578,8863
655,5432
7888,8839
1961,2435
6169,8479
1315,7922
3402,4736
3015,4098
7065,8802
3959,5593
3644,4269
1309,8107
7064,8577
252,5392
2955,7430
1277,2153
6621,8007
31,10119
368,8758
2954,7205
430,3974
1176,4730
181,3647
399,5038
6992,7361
767,3744
6395,9357
386,4052
6325,7083
5332,9079
5368,8736
4461,9752
2477,3991
5894,8028
1943,7467
4861,6461
6542,9003
1473,5074
2431,6275
5951,7781
215,5109
1715,4607
132,3354
7291,10030
1971,2318
1278,4606
1773,8749
6007,8844
4417,6420
6939,9578
1829,4894
1741,2795
7410,8409
5502,7396
1900,6989
5071,8341
1580,5321
1277,1348
2046,6814
3037,8155
3446,6862
5058,6601
2986,5157
1073,3046
3874,5619
4500,8525
297,2825
6181,6903
3939,10178
6275,9948
2416,2560
6361,9722
366,8257
8707,10180
1076,10110
1873,4792
818,5156
2781,6630
417,4812
3999,7196
1757,7061
4114,7708
7070,7186
3799,6384
1412,9278
815,9022
5302,9563
2126,2205
4027,6211
321,1317
1969,7883
3557,10234
2862,8689
3557,3818
4265,5625
4402,7586
2922,3078
2873,6569
1187,7847
1643,8652
903,8088
3549,8838
6381,6560
3795,5861
4077,8957
5075,8059
2374,9100
3891,6323
3642,5619
7341,8588
1616,9458
2053,10213
4407,4927
2605,4310
2732,9747
1247,4865
1426,7082
376,8544
366,686
154,3247
4820,10169
1554,5547
4216,4578
6867,9836
2567,4957
3938,8771
2909,8104
2716,8463
5610,7063
4617,8305
8668,10201
7429,8758
7486,9292
789,5865
6145,6818
5142,8126
764,8252
2161,10281
2037,8525
1409,8956
2486,5907
2589,2622
5672,8291
1283,4121
973,5393
2029,7883
2841,7007
692,2899
6031,8409
7851,10329
3897,9497
1817,3274
3087,4030
3895,8670
8377,9621
3761,6226
2964,5128
7971,8179
3518,6468
5854,6992
8035,9103
7629,8415
3192,7237
220,7226
7498,9652
6381,9138
1139,2837
1202,6569
3579,7094
7373,7671
2070,3346
707,3557
5440,8291
6211,7414
4621,4990
132,3622
4130,8136
8426,9109
2669,7812
2473,7900
3244,3613
7163,8800
6550,10263
1194,2894
2560,6364
2902,3095
3781,4195
1935,4060
2967,8408
8662,8827
1511,8428
2896,9696
2660,6945
1277,1616
1526,8736
2395,4984
2580,3983
3675,6401
4112,6402
5442,10215
2274,3876
3229,5560
4636,4867
4908,7275
7433,9950
3104,3579
2450,5041
4781,5221
5505,8662
235,6729
481,3752
773,3372
6031,7954
1974,8495
4071,6751
2285,4415
1163,3557
227,6087
1481,2146
4867,7624
108,4675
6952,10027
3122,7541
5245,6264
1938,5805
3557,7469
5279,5848
6306,9098
2137,7146
386,3865
74,8474
938,4378
5332,8892
4714,10011
418,1868
8790,9520
3219,4441
4800,9785
4838,6105
3781,9806
2876,7485
4901,9837
7126,8867
7573,9556
1379,5252
723,5887
2435,3578
2461,2547
6139,7645
344,7022
218,8603
1154,6073
4514,6166
25,4798
3015,9522
1370,6637
1773,2146
623,9820
2522,3173
7188,10095
4509,9205
6689,8462
4165,8641
6219,10233
3103,8588
3509,7024
8495,9952
5754,7430
7722,9248
7428,8801
4061,8291
3290,8414
833,4153
1800,3188
5967,8477
2450,4236
6428,7374
5153,6274
452,4461
1737,2085
5961,8662
5565,8662
4536,7995
5964,8179
5437,8662
1827,8394
1129,3922
366,8070
2314,4348
2909,5689
7205,7416
5866,8775
4734,7229
205,7186
1690,4898
6665,9165
10180,10327
1830,4908
2932,3579
5208,9714
418,4446
5392,9269
1153,4666
4301,4314
4927,7220
3015,8717
749,7434
988,3286
2884,3538
5478,8262
466,4867
7157,9977
3200,5464
9342,9578
7582,8463
1919,10211
6227,9289
2640,4309
3579,7712
2516,8215
3877,4925
5759,6969
1788,5032
2880,3015
1911,9569
7427,8525
4189,5951
1570,9276
303,9949
6903,8525
4379,9458
6428,9952
2875,6054
4549,7425
7176,8125
3523,6275
1097,3579
3781,4813
3127,6275
1409,8769
5860,7401
6665,8360
784,8717
4022,7127
1775,5894
789,9061
2339,7922
2406,9898
3607,8605
625,7906
8338,9506
1158,8369
2648,3015
3259,4889
5318,6071
8468,8798
9366,9948
5414,6533
2339,4889
2668,3667
1770,2517
842,2656
3540,4350
8001,10086
1673,2584
5126,9284
3445,6742
4663,8062
6060,6681
184,7382
3350,7636
83,6576
4017,7133
836,2841
7993,9444
3879,7199
7430,8018
859,10180
2643,9437
1451,7840
262,5760
3538,4654
2356,10161
9229,9835
3037,6358
2317,9452
6362,7396
2669,7625
732,5120
3440,6748
4092,5213
1356,7199
4226,7657
4707,9458
3685,4300
5605,8356
3781,4008
321,2553
813,3015
1131,1604
35,6885
5055,7889
1965,5967
411,8862
3706,8560
4921,5445
3422,8801
4924,4962
131,177
2995,6482
2560,9560
2900,9628
7193,7674
1131,4987
2502,8801
3201,6358
3015,3724
6884,9548
4006,5065
1958,8179
520,3143
4045,4993
3895,7678
5858,9152
3015,7107
6814,8028
1544,6095
1924,5562
6275,6996
5409,8767
3661,5003
1142,5526
8151,9225
2138,3801
333,3667
3015,4074
73,8466
820,3031
2416,9407
7956,8757
1726,2544
2415,9936
5185,6026
603,8631
942,1681
4553,8967
6275,7346
3935,10086
1199,8662
6361,7120
3121,7883
5141,5727
6323,6636
4798,8771
3996,7329
4113,7914
2181,6507
875,3088
6912,9660
5577,6257
4980,8253
6568,9850
3402,6590
597,7281
2529,7190
9528,10201
8468,10221
839,6814
4817,9952
3647,4142
7411,8260
8049,9236
6690,7746
2237,6035
3579,4947
8116,9769
8095,8892
8207,9133
1209,2560
863,1923
4947,6211
1740,2950
1139,7456
232,2056
1885,8966
3015,9685
9729,10083
2547,7365
5873,6376
6735,7115
8801,10222
3942,9321
2977,6949
2726,3166
5177,7612
320,1122
8260,8363
2508,5158
1658,2544
4516,5651
5856,7146
715,1651
939,6240
4894,7674
6050,7362
1931,4773
1747,2966
3087,4461
2500,7145
5907,7084
3921,10322
1370,2262
1022,4962
877,8745
717,5080
989,3324
6384,9867
1277,9618
3579,4142
4407,4553
4699,8337
179,7656
3570,6308
6428,9415
4819,9193
1235,2976
736,6261
6902,8517
4908,5478
1768,3439
3781,4276
5744,5750
4011,7182
3579,7525
7435,8980
9047,9473
7461,10201
456,6621
5466,9943
4649,7469
416,10228
758,6959
4443,6812
8364,8662
4410,4420
7388,7629
6452,10159
7288,8179
3557,5672
5176,6582
1124,1805
2588,5810
3651,8717
5454,8778
10,9136
1342,7360
7914,10304
230,7190
2560,3762
5634,7433
1277,5430
1122,8525
1674,2622
5887,8256
2931,8778
2554,6576
4476,8049
4980,10026
3015,7725
3579,9753
6910,8354
1769,9275
429,7026
2113,2669
2584,8670
676,6903
1454,1535
4124,6843
366,5923
3100,7274
651,2874
5896,7968
5120,8501
1068,7134
7205,8652
761,9835
3557,7900
1563,4861
420,9542
5484,6711
2841,5478
3555,4821
3007,7433
2157,2567
1353,6714
1131,7833
4483,8065
2867,10082
3808,8650
751,1950
541,4584
5823,9560
6821,8662
74,5872
5299,10314
3465,5278
3367,8907
750,2479
5445,10139
5763,8728
1806,4215
6286,8503
3015,9953
6291,8847
377,6812
2777,4123
2643,8095
4630,7711
7806,9407
5569,8862
2295,4379
899,9368
5572,6127
2821,3671
4779,4801
2886,4066
3579,8948
6124,7394
1370,4035
7146,10300
983,1145
5038,6193
2287,3737
5136,8980
1972,2413
5968,6100
1911,4389
2193,3321
7081,9124
3254,10319
7664,8950
3479,8717
6583,8093
4649,5859
6211,6235
4380,7132
633,6401
1570,7479
2850,8923
5085,8641
5207,9570
3244,8850
1131,3645
6078,6645
6229,6814
410,8049
3431,8676
6882,8133
846,4415
1938,8814
3032,7624
3304,10032
3987,9308
6229,10197
4088,10114
2896,8517
3799,10011
1770,10169
4798,5551
1465,9533
4863,10110
2140,2532
1277,10236
4850,9124
5471,7522
1558,9697
717,2665
3015,6115
7146,9495
2669,5478
1552,9128
1268,9369
1703,9297
6211,8463
5309,9823
2107,7660
2193,8932
3619,3785
6989,8730
7271,7662
1941,4924
3842,5520
6483,10090
2226,8291
1509,3015
1202,7968
2909,5315
3835,8513
6429,6821
1634,1963
1107,4698
4868,9299
4206,4484
2499,7137
5337,8057
576,8445
7016,9772
1937,5155
877,5175
6407,8001
4175,8554
1935,2076
5331,8242
2750,7887
6607,8032
3799,9206
2920,5854
1676,4067
4265,8447
2486,9534
1837,4924
5916,8114
4851,7790
1277,9431
2542,5679
4443,6275
1277,3015
7304,8899
3799,6173
5468,7200
3221,5967
2732,9186
5595,8473
366,6541
4509,8026
1142,6762
1269,8789
5684,7764
3537,3729
237,4441
4323,8802
7831,8793
6494,6815
1547,7979
3562,5479
1767,6033
1946,8250
76,6967
6175,8001
7396,8838
820,7650
1014,4483
3557,8518
947,3261
2499,2949
360,3693
5864,7550
1072,2209
5244,7842
1965,3015
1383,10207
9540,9569
939,8281
3895,7759
3427,6193
2126,3872
3310,4854
1372,5130
2679,4987
970,4561
4798,6974
3955,5531
252,8482
5071,5820
1277,5243
5907,6092
2560,6958
2858,4171
490,4863
2205,8487
8738,10005
4975,8741
1121,8113
5854,6431
1267,7938
1277,8626
6569,7874
1418,8107
60,8662
2740,8996
490,1830
3356,4798
7518,9743
1386,2153
9458,9513
3190,9232
2127,3319
1860,5419
2376,6275
3093,9299
4927,7919
6357,6678
2876,4346
6611,9978
4932,8263
3559,8540
3557,7713
3495,6835
3590,10105
7020,8685
9410,9472
2962,4120
5697,7571
1378,4894
2560,5803
2565,3895
6611,6945
1131,7646
2991,5989
4677,4711
3579,8411
5917,9008
7510,9451
3487,8822
6914,7885
7879,10257
2893,8083
5324,5461
8066,10083
246,10114
3515,7837
5478,9311
877,6948
4850,9742
1584,2868
5627,6401
2894,8658
526,9350
4819,7396
6772,7428
4411,9291
8487,8800
2205,4649
1360,6543
2917,7329
419,2313
4006,5041
1356,9053
1982,6297
4380,6945
2138,6810
6088,7146
2838,7221
7860,9052
2129,2560
3746,9813
384,2477
3961,4517
7163,7434
2567,6169
7949,8343
1882,6066
3714,8023
252,9905
3712,7196
818,2180
7253,9579
157,219
650,9951
4136,6211
3265,9136
6818,7372
1682,7883
6128,6171
2525,2910
1931,8587
333,2138
969,5732
6967,10124
1513,6384
1220,3099
3259,9321
900,1431
4131,9250
8608,9103
2331,9460
3847,9491
5743,9743
3919,5395
4452,8110
8363,9272
2675,2854
5632,5940
685,9356
4412,8711
3015,5928
2948,4706
2666,5774
205,6275
6652,8019
8706,9611
3078,3244
4804,4805
24,979
1794,8474
4745,7608
7919,8477
8258,8697
632,8971
6275,9200
5919,7875
1915,3516
5466,7341
1378,6317
6455,7855
3557,6103
6922,9950
76,7935
4608,7495
1745,4798
8472,9565
3305,8511
3233,6945
7780,8291
2114,9768
7532,8189
6355,7624
601,10008
1742,3746
8409,8462
1131,6036
1585,10178
6659,8035
7190,8425
7312,9354
9213,9950
7229,7599
2184,8228
1367,5754
6157,10268
1277,9244
954,3895
5444,8117
5716,6361
4482,9426
6275,8045
2106,6093
2892,7002
3315,5415
6095,6357
1484,4060
2943,3557
7120,9534
5563,9502
7382,8547
3670,6515
5651,9349
950,3372
1946,8063
2756,7114
2448,6961
3783,3948
1114,7910
3939,8625
816,3557
2774,4687
5919,7070
9059,9109
3522,9276
8728,9504
4334,4990
4394,9205
2379,7541
2596,6078
8139,9109
5460,5967
2401,5610
1131,1848
842,1745
1466,4578
788,5646
3804,5175
2519,6797
1748,7674
251,1277
2087,7140
6140,9109
4798,6787
99,8053
495,8053
510,2669
1119,10132
3557,8681
4180,7906
1059,10081
651,2150
1277,5056
3801,9041
3015,3968
2953,3090
2560,6771
3949,4775
1531,6104
6156,8861
4382,8040
8525,8771
3919,6818
4483,8846
3511,4549
9863,10193
1081,4363
5809,8753
3049,6181
1762,7730
4389,8430
4692,5987
2512,6730
8639,9058
6405,6532
2045,7264
5221,8960
6057,9232
7146,7698
2817,3579
4379,4709
705,9152
3353,4313
1135,7982
4593,8610
